E,dos,int,EF
-2.071,2.38E+00,5.41E+02,
-2.07,2.38E+00,5.41E+02,
-2.069,2.38E+00,5.41E+02,
-2.068,2.38E+00,5.41E+02,
-2.067,2.38E+00,5.41E+02,
-2.066,2.38E+00,5.41E+02,
-2.065,2.38E+00,5.41E+02,
-2.064,2.38E+00,5.41E+02,
-2.063,2.38E+00,5.41E+02,
-2.062,2.38E+00,5.41E+02,
-2.061,2.38E+00,5.41E+02,
-2.06,2.38E+00,5.41E+02,
-2.059,2.38E+00,5.41E+02,
-2.058,2.38E+00,5.41E+02,
-2.057,2.38E+00,5.41E+02,
-2.056,2.38E+00,5.41E+02,
-2.055,2.38E+00,5.41E+02,
-2.054,2.38E+00,5.41E+02,
-2.053,2.38E+00,5.41E+02,
-2.052,2.38E+00,5.41E+02,
-2.051,2.38E+00,5.41E+02,
-2.05,2.38E+00,5.41E+02,
-2.049,2.38E+00,5.41E+02,
-2.048,2.38E+00,5.41E+02,
-2.047,2.38E+00,5.41E+02,
-2.046,2.38E+00,5.41E+02,
-2.045,2.38E+00,5.41E+02,
-2.044,2.38E+00,5.41E+02,
-2.043,2.38E+00,5.41E+02,
-2.042,2.38E+00,5.41E+02,
-2.041,2.38E+00,5.41E+02,
-2.04,2.38E+00,5.41E+02,
-2.039,2.38E+00,5.41E+02,
-2.038,2.38E+00,5.41E+02,
-2.037,2.38E+00,5.41E+02,
-2.036,2.38E+00,5.41E+02,
-2.035,2.38E+00,5.41E+02,
-2.034,2.38E+00,5.41E+02,
-2.033,2.38E+00,5.41E+02,
-2.032,2.38E+00,5.41E+02,
-2.031,2.38E+00,5.41E+02,
-2.03,2.38E+00,5.41E+02,
-2.029,2.38E+00,5.41E+02,
-2.028,2.38E+00,5.41E+02,
-2.027,2.38E+00,5.41E+02,
-2.026,2.38E+00,5.41E+02,
-2.025,2.38E+00,5.41E+02,
-2.024,2.38E+00,5.41E+02,
-2.023,2.38E+00,5.41E+02,
-2.022,2.38E+00,5.41E+02,
-2.021,2.38E+00,5.41E+02,
-2.02,2.38E+00,5.41E+02,
-2.019,2.38E+00,5.41E+02,
-2.018,2.38E+00,5.41E+02,
-2.017,2.38E+00,5.41E+02,
-2.016,2.38E+00,5.41E+02,
-2.015,2.38E+00,5.41E+02,
-2.014,2.38E+00,5.41E+02,
-2.013,2.38E+00,5.41E+02,
-2.012,2.38E+00,5.41E+02,
-2.011,2.38E+00,5.41E+02,
-2.01,2.38E+00,5.41E+02,
-2.009,2.38E+00,5.41E+02,
-2.008,2.38E+00,5.41E+02,
-2.007,2.38E+00,5.41E+02,
-2.006,2.38E+00,5.41E+02,
-2.005,2.38E+00,5.41E+02,
-2.004,2.38E+00,5.41E+02,
-2.003,2.38E+00,5.41E+02,
-2.002,2.38E+00,5.41E+02,
-2.001,2.38E+00,5.41E+02,
-2,2.33E+01,5.41E+02,
-1.999,2.33E+01,5.41E+02,
-1.998,2.33E+01,5.41E+02,
-1.997,2.33E+01,5.41E+02,
-1.996,2.33E+01,5.41E+02,
-1.995,2.33E+01,5.41E+02,
-1.994,2.33E+01,5.41E+02,
-1.993,2.33E+01,5.42E+02,
-1.992,2.33E+01,5.42E+02,
-1.991,2.33E+01,5.42E+02,
-1.99,2.33E+01,5.42E+02,
-1.989,2.33E+01,5.42E+02,
-1.988,2.33E+01,5.42E+02,
-1.987,2.33E+01,5.42E+02,
-1.986,2.33E+01,5.42E+02,
-1.985,2.33E+01,5.42E+02,
-1.984,2.33E+01,5.42E+02,
-1.983,2.33E+01,5.42E+02,
-1.982,2.33E+01,5.42E+02,
-1.981,2.58E+01,5.42E+02,
-1.98,2.58E+01,5.42E+02,
-1.979,2.58E+01,5.42E+02,
-1.978,2.58E+01,5.42E+02,
-1.977,2.58E+01,5.42E+02,
-1.976,2.58E+01,5.42E+02,
-1.975,2.58E+01,5.42E+02,
-1.974,2.58E+01,5.42E+02,
-1.973,2.58E+01,5.42E+02,
-1.972,2.58E+01,5.42E+02,
-1.971,2.58E+01,5.42E+02,
-1.97,2.58E+01,5.42E+02,
-1.969,2.58E+01,5.42E+02,
-1.968,1.19E+01,5.42E+02,
-1.967,1.19E+01,5.42E+02,
-1.966,1.19E+01,5.42E+02,
-1.965,1.19E+01,5.42E+02,
-1.964,1.19E+01,5.42E+02,
-1.963,1.19E+01,5.42E+02,
-1.962,1.19E+01,5.42E+02,
-1.961,1.19E+01,5.42E+02,
-1.96,1.19E+01,5.42E+02,
-1.959,1.19E+01,5.42E+02,
-1.958,1.19E+01,5.42E+02,
-1.957,1.19E+01,5.42E+02,
-1.956,1.19E+01,5.42E+02,
-1.955,1.19E+01,5.42E+02,
-1.954,1.19E+01,5.42E+02,
-1.953,1.19E+01,5.42E+02,
-1.952,1.19E+01,5.42E+02,
-1.951,1.19E+01,5.42E+02,
-1.95,1.19E+01,5.42E+02,
-1.949,1.19E+01,5.42E+02,
-1.948,1.19E+01,5.42E+02,
-1.947,1.19E+01,5.42E+02,
-1.946,1.19E+01,5.42E+02,
-1.945,1.19E+01,5.42E+02,
-1.944,1.19E+01,5.42E+02,
-1.943,1.19E+01,5.42E+02,
-1.942,1.19E+01,5.42E+02,
-1.941,1.19E+01,5.42E+02,
-1.94,1.19E+01,5.42E+02,
-1.939,1.19E+01,5.42E+02,
-1.938,1.19E+01,5.42E+02,
-1.937,1.19E+01,5.42E+02,
-1.936,1.19E+01,5.42E+02,
-1.935,1.19E+01,5.43E+02,
-1.934,1.19E+01,5.43E+02,
-1.933,1.19E+01,5.43E+02,
-1.932,1.19E+01,5.43E+02,
-1.931,1.19E+01,5.43E+02,
-1.93,1.19E+01,5.43E+02,
-1.929,1.19E+01,5.43E+02,
-1.928,1.19E+01,5.43E+02,
-1.927,1.19E+01,5.43E+02,
-1.926,1.19E+01,5.43E+02,
-1.925,1.19E+01,5.43E+02,
-1.924,1.19E+01,5.43E+02,
-1.923,1.19E+01,5.43E+02,
-1.922,1.19E+01,5.43E+02,
-1.921,1.19E+01,5.43E+02,
-1.92,1.19E+01,5.43E+02,
-1.919,1.19E+01,5.43E+02,
-1.918,1.19E+01,5.43E+02,
-1.917,1.19E+01,5.43E+02,
-1.916,1.19E+01,5.43E+02,
-1.915,1.19E+01,5.43E+02,
-1.914,1.19E+01,5.43E+02,
-1.913,1.19E+01,5.43E+02,
-1.912,1.19E+01,5.43E+02,
-1.911,1.19E+01,5.43E+02,
-1.91,1.19E+01,5.43E+02,
-1.909,1.19E+01,5.43E+02,
-1.908,1.19E+01,5.43E+02,
-1.907,1.19E+01,5.43E+02,
-1.906,1.19E+01,5.43E+02,
-1.905,1.19E+01,5.43E+02,
-1.904,1.19E+01,5.43E+02,
-1.903,1.19E+01,5.43E+02,
-1.902,1.19E+01,5.43E+02,
-1.901,1.19E+01,5.43E+02,
-1.9,1.19E+01,5.43E+02,
-1.899,1.19E+01,5.43E+02,
-1.898,1.19E+01,5.43E+02,
-1.897,1.19E+01,5.43E+02,
-1.896,1.19E+01,5.43E+02,
-1.895,1.19E+01,5.43E+02,
-1.894,1.19E+01,5.43E+02,
-1.893,1.19E+01,5.43E+02,
-1.892,1.19E+01,5.43E+02,
-1.891,1.19E+01,5.43E+02,
-1.89,1.19E+01,5.43E+02,
-1.889,1.19E+01,5.43E+02,
-1.888,1.19E+01,5.43E+02,
-1.887,1.19E+01,5.43E+02,
-1.886,1.19E+01,5.43E+02,
-1.885,1.19E+01,5.43E+02,
-1.884,1.19E+01,5.43E+02,
-1.883,1.19E+01,5.43E+02,
-1.882,1.19E+01,5.43E+02,
-1.881,1.19E+01,5.43E+02,
-1.88,1.19E+01,5.43E+02,
-1.879,1.19E+01,5.43E+02,
-1.878,1.19E+01,5.43E+02,
-1.877,1.19E+01,5.43E+02,
-1.876,1.19E+01,5.43E+02,
-1.875,1.19E+01,5.43E+02,
-1.874,8.42E+00,5.43E+02,
-1.873,8.42E+00,5.43E+02,
-1.872,8.42E+00,5.43E+02,
-1.871,8.42E+00,5.43E+02,
-1.87,8.42E+00,5.43E+02,
-1.869,8.42E+00,5.43E+02,
-1.868,8.42E+00,5.43E+02,
-1.867,8.42E+00,5.43E+02,
-1.866,8.42E+00,5.43E+02,
-1.865,8.42E+00,5.43E+02,
-1.864,8.42E+00,5.43E+02,
-1.863,8.42E+00,5.43E+02,
-1.862,8.42E+00,5.43E+02,
-1.861,8.42E+00,5.43E+02,
-1.86,8.42E+00,5.43E+02,
-1.859,8.42E+00,5.43E+02,
-1.858,8.42E+00,5.43E+02,
-1.857,8.42E+00,5.43E+02,
-1.856,8.42E+00,5.43E+02,
-1.855,8.42E+00,5.43E+02,
-1.854,8.42E+00,5.43E+02,
-1.853,8.42E+00,5.43E+02,
-1.852,8.42E+00,5.43E+02,
-1.851,8.42E+00,5.43E+02,
-1.85,8.42E+00,5.43E+02,
-1.849,8.42E+00,5.43E+02,
-1.848,8.42E+00,5.43E+02,
-1.847,8.42E+00,5.43E+02,
-1.846,8.42E+00,5.43E+02,
-1.845,8.42E+00,5.43E+02,
-1.844,8.42E+00,5.43E+02,
-1.843,3.58E+00,5.43E+02,
-1.842,3.58E+00,5.43E+02,
-1.841,3.58E+00,5.44E+02,
-1.84,3.58E+00,5.44E+02,
-1.839,3.58E+00,5.44E+02,
-1.838,3.58E+00,5.44E+02,
-1.837,3.58E+00,5.44E+02,
-1.836,3.58E+00,5.44E+02,
-1.835,3.58E+00,5.44E+02,
-1.834,3.58E+00,5.44E+02,
-1.833,3.58E+00,5.44E+02,
-1.832,3.58E+00,5.44E+02,
-1.831,1.08E+01,5.44E+02,
-1.83,1.08E+01,5.44E+02,
-1.829,1.08E+01,5.44E+02,
-1.828,1.08E+01,5.44E+02,
-1.827,1.08E+01,5.44E+02,
-1.826,1.08E+01,5.44E+02,
-1.825,1.08E+01,5.44E+02,
-1.824,1.08E+01,5.44E+02,
-1.823,1.08E+01,5.44E+02,
-1.822,1.08E+01,5.44E+02,
-1.821,1.08E+01,5.44E+02,
-1.82,1.08E+01,5.44E+02,
-1.819,1.08E+01,5.44E+02,
-1.818,1.08E+01,5.44E+02,
-1.817,1.08E+01,5.44E+02,
-1.816,1.08E+01,5.44E+02,
-1.815,1.08E+01,5.44E+02,
-1.814,1.08E+01,5.44E+02,
-1.813,1.08E+01,5.44E+02,
-1.812,1.08E+01,5.44E+02,
-1.811,1.08E+01,5.44E+02,
-1.81,1.08E+01,5.44E+02,
-1.809,1.08E+01,5.44E+02,
-1.808,1.08E+01,5.44E+02,
-1.807,1.08E+01,5.44E+02,
-1.806,1.08E+01,5.44E+02,
-1.805,1.08E+01,5.44E+02,
-1.804,1.08E+01,5.44E+02,
-1.803,1.08E+01,5.44E+02,
-1.802,1.08E+01,5.44E+02,
-1.801,1.08E+01,5.44E+02,
-1.8,1.08E+01,5.44E+02,
-1.799,1.08E+01,5.44E+02,
-1.798,1.08E+01,5.44E+02,
-1.797,1.08E+01,5.44E+02,
-1.796,1.08E+01,5.44E+02,
-1.795,1.08E+01,5.44E+02,
-1.794,1.08E+01,5.44E+02,
-1.793,1.08E+01,5.44E+02,
-1.792,1.08E+01,5.44E+02,
-1.791,1.08E+01,5.44E+02,
-1.79,1.08E+01,5.44E+02,
-1.789,1.08E+01,5.44E+02,
-1.788,1.08E+01,5.44E+02,
-1.787,1.08E+01,5.44E+02,
-1.786,1.08E+01,5.44E+02,
-1.785,1.08E+01,5.44E+02,
-1.784,1.08E+01,5.44E+02,
-1.783,1.08E+01,5.44E+02,
-1.782,1.08E+01,5.44E+02,
-1.781,1.08E+01,5.44E+02,
-1.78,1.08E+01,5.44E+02,
-1.779,1.08E+01,5.44E+02,
-1.778,1.08E+01,5.44E+02,
-1.777,1.08E+01,5.44E+02,
-1.776,1.08E+01,5.44E+02,
-1.775,1.08E+01,5.44E+02,
-1.774,1.08E+01,5.44E+02,
-1.773,1.08E+01,5.44E+02,
-1.772,1.08E+01,5.44E+02,
-1.771,1.08E+01,5.44E+02,
-1.77,1.08E+01,5.44E+02,
-1.769,1.08E+01,5.44E+02,
-1.768,1.08E+01,5.44E+02,
-1.767,1.08E+01,5.44E+02,
-1.766,1.08E+01,5.44E+02,
-1.765,1.08E+01,5.44E+02,
-1.764,1.08E+01,5.44E+02,
-1.763,1.08E+01,5.44E+02,
-1.762,1.08E+01,5.44E+02,
-1.761,1.08E+01,5.44E+02,
-1.76,1.08E+01,5.44E+02,
-1.759,1.08E+01,5.44E+02,
-1.758,1.08E+01,5.44E+02,
-1.757,1.08E+01,5.44E+02,
-1.756,1.08E+01,5.44E+02,
-1.755,1.08E+01,5.44E+02,
-1.754,1.08E+01,5.44E+02,
-1.753,1.08E+01,5.44E+02,
-1.752,1.08E+01,5.44E+02,
-1.751,1.08E+01,5.44E+02,
-1.75,1.08E+01,5.44E+02,
-1.749,1.08E+01,5.44E+02,
-1.748,1.08E+01,5.44E+02,
-1.747,1.08E+01,5.44E+02,
-1.746,1.08E+01,5.44E+02,
-1.745,1.08E+01,5.44E+02,
-1.744,1.08E+01,5.44E+02,
-1.743,1.08E+01,5.44E+02,
-1.742,1.08E+01,5.45E+02,
-1.741,1.08E+01,5.45E+02,
-1.74,1.08E+01,5.45E+02,
-1.739,1.08E+01,5.45E+02,
-1.738,7.22E+00,5.45E+02,
-1.737,7.22E+00,5.45E+02,
-1.736,7.22E+00,5.45E+02,
-1.735,7.22E+00,5.45E+02,
-1.734,7.22E+00,5.45E+02,
-1.733,7.22E+00,5.45E+02,
-1.732,7.22E+00,5.45E+02,
-1.731,7.22E+00,5.45E+02,
-1.73,7.22E+00,5.45E+02,
-1.729,7.22E+00,5.45E+02,
-1.728,7.22E+00,5.45E+02,
-1.727,7.22E+00,5.45E+02,
-1.726,7.22E+00,5.45E+02,
-1.725,7.22E+00,5.45E+02,
-1.724,7.22E+00,5.45E+02,
-1.723,7.22E+00,5.45E+02,
-1.722,7.22E+00,5.45E+02,
-1.721,7.22E+00,5.45E+02,
-1.72,7.22E+00,5.45E+02,
-1.719,7.22E+00,5.45E+02,
-1.718,7.22E+00,5.45E+02,
-1.717,7.22E+00,5.45E+02,
-1.716,7.22E+00,5.45E+02,
-1.715,7.22E+00,5.45E+02,
-1.714,7.22E+00,5.45E+02,
-1.713,7.22E+00,5.45E+02,
-1.712,7.22E+00,5.45E+02,
-1.711,7.22E+00,5.45E+02,
-1.71,7.22E+00,5.45E+02,
-1.709,7.22E+00,5.45E+02,
-1.708,7.22E+00,5.45E+02,
-1.707,7.22E+00,5.45E+02,
-1.706,7.22E+00,5.45E+02,
-1.705,7.22E+00,5.45E+02,
-1.704,7.22E+00,5.45E+02,
-1.703,7.22E+00,5.45E+02,
-1.702,7.22E+00,5.45E+02,
-1.701,7.22E+00,5.45E+02,
-1.7,7.22E+00,5.45E+02,
-1.699,7.22E+00,5.45E+02,
-1.698,7.22E+00,5.45E+02,
-1.697,7.22E+00,5.45E+02,
-1.696,7.22E+00,5.45E+02,
-1.695,7.22E+00,5.45E+02,
-1.694,7.22E+00,5.45E+02,
-1.693,7.22E+00,5.45E+02,
-1.692,7.22E+00,5.45E+02,
-1.691,7.22E+00,5.45E+02,
-1.69,7.22E+00,5.45E+02,
-1.689,7.22E+00,5.45E+02,
-1.688,3.65E+00,5.45E+02,
-1.687,3.65E+00,5.45E+02,
-1.686,3.65E+00,5.45E+02,
-1.685,3.65E+00,5.45E+02,
-1.684,3.65E+00,5.45E+02,
-1.683,3.65E+00,5.45E+02,
-1.682,3.65E+00,5.45E+02,
-1.681,3.65E+00,5.45E+02,
-1.68,3.65E+00,5.45E+02,
-1.679,3.65E+00,5.45E+02,
-1.678,3.65E+00,5.45E+02,
-1.677,3.65E+00,5.45E+02,
-1.676,3.65E+00,5.45E+02,
-1.675,3.65E+00,5.45E+02,
-1.674,3.65E+00,5.45E+02,
-1.673,3.65E+00,5.45E+02,
-1.672,3.65E+00,5.45E+02,
-1.671,3.65E+00,5.45E+02,
-1.67,3.65E+00,5.45E+02,
-1.669,3.65E+00,5.45E+02,
-1.668,3.65E+00,5.45E+02,
-1.667,3.65E+00,5.45E+02,
-1.666,3.65E+00,5.45E+02,
-1.665,3.65E+00,5.45E+02,
-1.664,3.65E+00,5.45E+02,
-1.663,3.65E+00,5.45E+02,
-1.662,3.65E+00,5.45E+02,
-1.661,3.65E+00,5.45E+02,
-1.66,3.65E+00,5.45E+02,
-1.659,3.65E+00,5.45E+02,
-1.658,3.65E+00,5.45E+02,
-1.657,3.65E+00,5.45E+02,
-1.656,3.65E+00,5.45E+02,
-1.655,3.65E+00,5.45E+02,
-1.654,3.65E+00,5.45E+02,
-1.653,3.65E+00,5.45E+02,
-1.652,3.65E+00,5.45E+02,
-1.651,3.65E+00,5.45E+02,
-1.65,3.65E+00,5.45E+02,
-1.649,3.65E+00,5.45E+02,
-1.648,3.65E+00,5.45E+02,
-1.647,3.65E+00,5.45E+02,
-1.646,1.10E+01,5.45E+02,
-1.645,1.10E+01,5.45E+02,
-1.644,1.10E+01,5.45E+02,
-1.643,1.10E+01,5.45E+02,
-1.642,1.10E+01,5.45E+02,
-1.641,1.10E+01,5.45E+02,
-1.64,1.10E+01,5.45E+02,
-1.639,1.10E+01,5.45E+02,
-1.638,1.10E+01,5.45E+02,
-1.637,1.10E+01,5.45E+02,
-1.636,1.10E+01,5.45E+02,
-1.635,1.10E+01,5.45E+02,
-1.634,1.10E+01,5.45E+02,
-1.633,1.10E+01,5.45E+02,
-1.632,1.10E+01,5.45E+02,
-1.631,1.10E+01,5.45E+02,
-1.63,1.10E+01,5.45E+02,
-1.629,1.10E+01,5.45E+02,
-1.628,1.10E+01,5.45E+02,
-1.627,1.10E+01,5.45E+02,
-1.626,1.10E+01,5.45E+02,
-1.625,1.10E+01,5.45E+02,
-1.624,1.10E+01,5.45E+02,
-1.623,1.10E+01,5.45E+02,
-1.622,1.10E+01,5.45E+02,
-1.621,1.10E+01,5.45E+02,
-1.62,1.10E+01,5.45E+02,
-1.619,1.10E+01,5.45E+02,
-1.618,1.10E+01,5.45E+02,
-1.617,1.10E+01,5.45E+02,
-1.616,1.10E+01,5.45E+02,
-1.615,1.10E+01,5.45E+02,
-1.614,1.10E+01,5.45E+02,
-1.613,1.10E+01,5.45E+02,
-1.612,1.10E+01,5.45E+02,
-1.611,1.10E+01,5.45E+02,
-1.61,1.10E+01,5.45E+02,
-1.609,1.10E+01,5.45E+02,
-1.608,1.10E+01,5.45E+02,
-1.607,1.10E+01,5.45E+02,
-1.606,1.10E+01,5.46E+02,
-1.605,1.10E+01,5.46E+02,
-1.604,1.10E+01,5.46E+02,
-1.603,1.10E+01,5.46E+02,
-1.602,1.10E+01,5.46E+02,
-1.601,1.10E+01,5.46E+02,
-1.6,1.10E+01,5.46E+02,
-1.599,1.10E+01,5.46E+02,
-1.598,1.10E+01,5.46E+02,
-1.597,1.10E+01,5.46E+02,
-1.596,1.10E+01,5.46E+02,
-1.595,1.10E+01,5.46E+02,
-1.594,1.10E+01,5.46E+02,
-1.593,1.10E+01,5.46E+02,
-1.592,1.10E+01,5.46E+02,
-1.591,1.10E+01,5.46E+02,
-1.59,1.10E+01,5.46E+02,
-1.589,1.10E+01,5.46E+02,
-1.588,1.10E+01,5.46E+02,
-1.587,1.10E+01,5.46E+02,
-1.586,1.10E+01,5.46E+02,
-1.585,1.10E+01,5.46E+02,
-1.584,1.10E+01,5.46E+02,
-1.583,1.10E+01,5.46E+02,
-1.582,1.10E+01,5.46E+02,
-1.581,1.10E+01,5.46E+02,
-1.58,1.10E+01,5.46E+02,
-1.579,1.10E+01,5.46E+02,
-1.578,1.10E+01,5.46E+02,
-1.577,1.10E+01,5.46E+02,
-1.576,1.10E+01,5.46E+02,
-1.575,1.10E+01,5.46E+02,
-1.574,1.10E+01,5.46E+02,
-1.573,1.10E+01,5.46E+02,
-1.572,1.10E+01,5.46E+02,
-1.571,1.10E+01,5.46E+02,
-1.57,1.10E+01,5.46E+02,
-1.569,1.10E+01,5.46E+02,
-1.568,1.10E+01,5.46E+02,
-1.567,1.10E+01,5.46E+02,
-1.566,1.10E+01,5.46E+02,
-1.565,1.10E+01,5.46E+02,
-1.564,1.10E+01,5.46E+02,
-1.563,1.10E+01,5.46E+02,
-1.562,1.10E+01,5.46E+02,
-1.561,1.10E+01,5.46E+02,
-1.56,1.10E+01,5.46E+02,
-1.559,1.10E+01,5.46E+02,
-1.558,1.10E+01,5.46E+02,
-1.557,2.05E+01,5.46E+02,
-1.556,9.54E+00,5.46E+02,
-1.555,9.54E+00,5.46E+02,
-1.554,9.54E+00,5.46E+02,
-1.553,9.54E+00,5.46E+02,
-1.552,9.54E+00,5.46E+02,
-1.551,9.54E+00,5.46E+02,
-1.55,9.54E+00,5.46E+02,
-1.549,9.54E+00,5.46E+02,
-1.548,9.54E+00,5.46E+02,
-1.547,9.54E+00,5.46E+02,
-1.546,9.54E+00,5.46E+02,
-1.545,9.54E+00,5.46E+02,
-1.544,9.54E+00,5.46E+02,
-1.543,9.54E+00,5.46E+02,
-1.542,9.54E+00,5.46E+02,
-1.541,9.54E+00,5.46E+02,
-1.54,9.54E+00,5.46E+02,
-1.539,9.54E+00,5.46E+02,
-1.538,9.54E+00,5.46E+02,
-1.537,9.54E+00,5.46E+02,
-1.536,9.54E+00,5.46E+02,
-1.535,9.54E+00,5.46E+02,
-1.534,9.54E+00,5.46E+02,
-1.533,9.54E+00,5.46E+02,
-1.532,9.54E+00,5.46E+02,
-1.531,9.54E+00,5.46E+02,
-1.53,9.54E+00,5.46E+02,
-1.529,9.54E+00,5.46E+02,
-1.528,9.54E+00,5.46E+02,
-1.527,9.54E+00,5.46E+02,
-1.526,9.54E+00,5.46E+02,
-1.525,9.54E+00,5.46E+02,
-1.524,9.54E+00,5.46E+02,
-1.523,9.54E+00,5.46E+02,
-1.522,9.54E+00,5.46E+02,
-1.521,9.54E+00,5.46E+02,
-1.52,9.54E+00,5.46E+02,
-1.519,9.54E+00,5.46E+02,
-1.518,9.54E+00,5.46E+02,
-1.517,9.54E+00,5.46E+02,
-1.516,9.54E+00,5.46E+02,
-1.515,9.54E+00,5.46E+02,
-1.514,9.54E+00,5.46E+02,
-1.513,9.54E+00,5.46E+02,
-1.512,9.54E+00,5.46E+02,
-1.511,9.54E+00,5.46E+02,
-1.51,9.54E+00,5.47E+02,
-1.509,9.54E+00,5.47E+02,
-1.508,9.54E+00,5.47E+02,
-1.507,9.54E+00,5.47E+02,
-1.506,9.54E+00,5.47E+02,
-1.505,9.54E+00,5.47E+02,
-1.504,9.54E+00,5.47E+02,
-1.503,9.54E+00,5.47E+02,
-1.502,9.54E+00,5.47E+02,
-1.501,9.54E+00,5.47E+02,
-1.5,9.54E+00,5.47E+02,
-1.499,9.54E+00,5.47E+02,
-1.498,9.54E+00,5.47E+02,
-1.497,9.54E+00,5.47E+02,
-1.496,9.54E+00,5.47E+02,
-1.495,9.54E+00,5.47E+02,
-1.494,9.54E+00,5.47E+02,
-1.493,9.54E+00,5.47E+02,
-1.492,9.54E+00,5.47E+02,
-1.491,9.54E+00,5.47E+02,
-1.49,9.54E+00,5.47E+02,
-1.489,9.54E+00,5.47E+02,
-1.488,9.54E+00,5.47E+02,
-1.487,7.72E+00,5.47E+02,
-1.486,7.72E+00,5.47E+02,
-1.485,7.72E+00,5.47E+02,
-1.484,7.72E+00,5.47E+02,
-1.483,7.72E+00,5.47E+02,
-1.482,7.72E+00,5.47E+02,
-1.481,7.72E+00,5.47E+02,
-1.48,7.72E+00,5.47E+02,
-1.479,7.72E+00,5.47E+02,
-1.478,7.72E+00,5.47E+02,
-1.477,7.72E+00,5.47E+02,
-1.476,7.72E+00,5.47E+02,
-1.475,7.72E+00,5.47E+02,
-1.474,7.72E+00,5.47E+02,
-1.473,7.72E+00,5.47E+02,
-1.472,7.72E+00,5.47E+02,
-1.471,7.72E+00,5.47E+02,
-1.47,7.72E+00,5.47E+02,
-1.469,7.72E+00,5.47E+02,
-1.468,7.72E+00,5.47E+02,
-1.467,7.72E+00,5.47E+02,
-1.466,7.72E+00,5.47E+02,
-1.465,7.72E+00,5.47E+02,
-1.464,7.72E+00,5.47E+02,
-1.463,7.72E+00,5.47E+02,
-1.462,7.72E+00,5.47E+02,
-1.461,7.72E+00,5.47E+02,
-1.46,7.72E+00,5.47E+02,
-1.459,7.72E+00,5.47E+02,
-1.458,7.72E+00,5.47E+02,
-1.457,7.72E+00,5.47E+02,
-1.456,7.72E+00,5.47E+02,
-1.455,7.72E+00,5.47E+02,
-1.454,7.72E+00,5.47E+02,
-1.453,7.72E+00,5.47E+02,
-1.452,7.72E+00,5.47E+02,
-1.451,7.72E+00,5.47E+02,
-1.45,7.72E+00,5.47E+02,
-1.449,7.72E+00,5.47E+02,
-1.448,7.72E+00,5.47E+02,
-1.447,7.72E+00,5.47E+02,
-1.446,7.72E+00,5.47E+02,
-1.445,7.72E+00,5.47E+02,
-1.444,7.72E+00,5.47E+02,
-1.443,7.72E+00,5.47E+02,
-1.442,7.72E+00,5.47E+02,
-1.441,7.72E+00,5.47E+02,
-1.44,7.72E+00,5.47E+02,
-1.439,7.72E+00,5.47E+02,
-1.438,7.72E+00,5.47E+02,
-1.437,7.72E+00,5.47E+02,
-1.436,7.72E+00,5.47E+02,
-1.435,7.72E+00,5.47E+02,
-1.434,7.72E+00,5.47E+02,
-1.433,7.72E+00,5.47E+02,
-1.432,7.72E+00,5.47E+02,
-1.431,7.72E+00,5.47E+02,
-1.43,7.72E+00,5.47E+02,
-1.429,7.72E+00,5.47E+02,
-1.428,7.72E+00,5.47E+02,
-1.427,7.72E+00,5.47E+02,
-1.426,7.72E+00,5.47E+02,
-1.425,7.72E+00,5.47E+02,
-1.424,7.72E+00,5.47E+02,
-1.423,7.72E+00,5.47E+02,
-1.422,7.72E+00,5.47E+02,
-1.421,7.72E+00,5.47E+02,
-1.42,7.72E+00,5.47E+02,
-1.419,7.72E+00,5.47E+02,
-1.418,7.72E+00,5.47E+02,
-1.417,7.72E+00,5.47E+02,
-1.416,7.72E+00,5.47E+02,
-1.415,7.72E+00,5.47E+02,
-1.414,7.72E+00,5.47E+02,
-1.413,7.72E+00,5.47E+02,
-1.412,7.72E+00,5.47E+02,
-1.411,7.72E+00,5.47E+02,
-1.41,7.72E+00,5.47E+02,
-1.409,7.72E+00,5.47E+02,
-1.408,7.72E+00,5.47E+02,
-1.407,7.72E+00,5.47E+02,
-1.406,7.72E+00,5.47E+02,
-1.405,7.72E+00,5.47E+02,
-1.404,7.72E+00,5.47E+02,
-1.403,7.72E+00,5.47E+02,
-1.402,7.72E+00,5.47E+02,
-1.401,2.00E+02,5.47E+02,
-1.4,2.00E+02,5.48E+02,
-1.399,2.00E+02,5.48E+02,
-1.398,2.00E+02,5.48E+02,
-1.397,0.00E+00,5.48E+02,
-1.396,0.00E+00,5.48E+02,
-1.395,0.00E+00,5.48E+02,
-1.394,0.00E+00,5.48E+02,
-1.393,0.00E+00,5.48E+02,
-1.392,0.00E+00,5.48E+02,
-1.391,0.00E+00,5.48E+02,
-1.39,0.00E+00,5.48E+02,
-1.389,0.00E+00,5.48E+02,
-1.388,0.00E+00,5.48E+02,
-1.387,0.00E+00,5.48E+02,
-1.386,0.00E+00,5.48E+02,
-1.385,0.00E+00,5.48E+02,
-1.384,0.00E+00,5.48E+02,
-1.383,0.00E+00,5.48E+02,
-1.382,0.00E+00,5.48E+02,
-1.381,0.00E+00,5.48E+02,
-1.38,0.00E+00,5.48E+02,
-1.379,0.00E+00,5.48E+02,
-1.378,0.00E+00,5.48E+02,
-1.377,0.00E+00,5.48E+02,
-1.376,0.00E+00,5.48E+02,
-1.375,0.00E+00,5.48E+02,
-1.374,0.00E+00,5.48E+02,
-1.373,0.00E+00,5.48E+02,
